,Input.ID_in_set,Input.ID,Input.set,Input.topic,Answer.label.label,guideline,gender,political_orientation,age,english_proficiency,ethnicity,education,speaks_other_language,qualification,binary_labels
4334,1754,134,train,cloning,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4335,1635,135,train,cloning,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4336,1482,136,train,cloning,Reject,2,female,9,51_or_over,very_well,0,9.0,yes,2,0
4337,898,137,train,cloning,Accept / Con,2,female,7,21_30,very_well,2,2.0,yes,2,1
4338,566,138,train,cloning,Accept / Pro,2,female,7,21_30,very_well,2,2.0,yes,2,1
4339,2087,139,train,cloning,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4340,2021,140,train,cloning,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4341,372,141,train,cloning,Reject,2,female,9,51_or_over,very_well,0,9.0,yes,2,0
4342,192,142,train,cloning,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4343,449,143,train,cloning,Reject,2,female,9,51_or_over,very_well,0,9.0,yes,2,0
4344,626,144,train,cloning,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4345,655,145,train,cloning,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4346,1729,146,train,cloning,Reject,2,female,9,51_or_over,very_well,0,9.0,yes,2,0
4347,260,147,train,cloning,Accept / Con,2,female,7,21_30,very_well,2,2.0,yes,2,1
4348,1576,148,train,cloning,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4349,1563,149,train,cloning,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4350,1917,150,train,cloning,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4351,2167,151,train,cloning,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4352,1029,152,train,cloning,Accept / Con,2,female,7,21_30,very_well,2,2.0,yes,2,1
4353,47,153,train,cloning,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4354,469,154,train,cloning,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4355,1092,155,train,cloning,Reject,2,female,9,51_or_over,very_well,0,9.0,yes,2,0
4356,1202,156,train,cloning,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4357,1780,157,train,cloning,Reject,2,female,7,21_30,very_well,2,2.0,yes,2,0
4358,647,158,train,cloning,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4359,1858,159,train,cloning,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4360,13,160,train,cloning,Accept / Pro,2,female,7,21_30,very_well,2,2.0,yes,2,1
4361,1078,161,train,cloning,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4362,2050,162,train,cloning,Reject,2,female,9,51_or_over,very_well,0,9.0,yes,2,0
4363,731,163,train,cloning,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4364,2079,164,train,cloning,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4365,435,165,train,cloning,Reject,2,female,9,51_or_over,very_well,0,9.0,yes,2,0
4366,1222,166,train,cloning,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4367,1531,167,train,cloning,Reject,2,female,9,51_or_over,very_well,0,9.0,yes,2,0
4368,661,168,train,cloning,Reject,2,female,9,51_or_over,very_well,0,9.0,yes,2,0
4369,2172,169,train,cloning,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4370,2,170,train,cloning,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4371,1327,171,train,cloning,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4372,2001,172,train,cloning,Reject,2,female,9,51_or_over,very_well,0,9.0,yes,2,0
4373,79,173,train,cloning,Reject,2,female,9,51_or_over,very_well,0,9.0,yes,2,0
4374,458,174,train,cloning,Reject,2,female,7,21_30,very_well,2,2.0,yes,2,0
4375,1486,175,train,cloning,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4376,1259,176,train,cloning,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4377,980,177,train,cloning,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4378,237,178,train,cloning,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4379,986,179,train,cloning,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4380,350,180,train,cloning,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4381,1990,181,train,cloning,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4382,283,182,train,cloning,Accept / Con,2,female,7,21_30,very_well,2,2.0,yes,2,1
4383,2181,183,train,cloning,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4384,515,184,train,cloning,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4385,525,185,train,cloning,Reject,2,female,7,21_30,very_well,2,2.0,yes,2,0
4386,1946,186,train,cloning,Accept / Con,2,female,7,21_30,very_well,2,2.0,yes,2,1
4387,676,187,train,cloning,Reject,2,female,7,21_30,very_well,2,2.0,yes,2,0
4388,1085,188,train,cloning,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4389,2161,189,train,cloning,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4390,1733,190,train,cloning,Reject,2,female,7,21_30,very_well,2,2.0,yes,2,0
4391,867,191,train,cloning,Reject,2,female,9,51_or_over,very_well,0,9.0,yes,2,0
4392,823,192,train,cloning,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4393,1276,193,train,cloning,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4394,1634,194,train,cloning,Reject,2,female,9,51_or_over,very_well,0,9.0,yes,2,0
4395,1529,195,train,cloning,Accept / Con,2,female,7,21_30,very_well,2,2.0,yes,2,1
4396,1794,196,train,cloning,Reject,2,female,9,51_or_over,very_well,0,9.0,yes,2,0
4397,2119,197,train,cloning,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4398,1849,198,train,cloning,Accept / Con,2,female,7,21_30,very_well,2,2.0,yes,2,1
4399,495,199,train,cloning,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4400,1015,200,train,cloning,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4401,920,201,train,cloning,Reject,2,female,9,51_or_over,very_well,0,9.0,yes,2,0
4402,262,202,train,cloning,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4403,1384,203,train,cloning,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4404,86,204,train,cloning,Reject,2,female,9,51_or_over,very_well,0,9.0,yes,2,0
4405,942,205,train,cloning,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4406,29,206,train,cloning,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4407,290,207,train,cloning,Accept / Pro,2,female,7,21_30,very_well,2,2.0,yes,2,1
4408,241,208,train,cloning,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4409,937,209,train,cloning,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4410,276,210,train,cloning,Reject,2,female,9,51_or_over,very_well,0,9.0,yes,2,0
4411,128,211,train,cloning,Reject,2,female,9,51_or_over,very_well,0,9.0,yes,2,0
4412,1353,212,train,cloning,Reject,2,female,9,51_or_over,very_well,0,9.0,yes,2,0
4413,2105,213,train,cloning,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4414,974,214,train,cloning,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4415,1140,215,train,cloning,Accept / Con,2,female,7,21_30,very_well,2,2.0,yes,2,1
4416,1988,216,train,cloning,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4417,877,217,train,cloning,Reject,2,female,9,51_or_over,very_well,0,9.0,yes,2,0
4418,541,218,train,cloning,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4419,1936,219,train,cloning,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4420,995,220,train,cloning,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4421,1937,221,train,cloning,Accept / Con,2,female,7,21_30,very_well,2,2.0,yes,2,1
4422,1667,222,train,cloning,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4423,779,223,train,cloning,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4424,386,224,train,cloning,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4425,397,225,train,cloning,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4426,1765,226,train,cloning,Reject,2,female,9,51_or_over,very_well,0,9.0,yes,2,0
4427,1451,227,train,cloning,Reject,2,female,9,51_or_over,very_well,0,9.0,yes,2,0
4428,1734,228,train,cloning,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4429,1683,229,train,cloning,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4430,1912,230,train,cloning,Accept / Pro,2,female,7,21_30,very_well,2,2.0,yes,2,1
4431,221,231,train,cloning,Accept / Con,2,female,7,21_30,very_well,2,2.0,yes,2,1
4432,403,232,train,cloning,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4433,248,233,train,cloning,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4434,1649,234,train,cloning,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4435,1389,235,train,cloning,Reject,2,female,9,51_or_over,very_well,0,9.0,yes,2,0
4436,447,236,train,cloning,Accept / Pro,2,female,7,21_30,very_well,2,2.0,yes,2,1
4437,1018,237,train,cloning,Accept / Con,2,female,7,21_30,very_well,2,2.0,yes,2,1
4438,784,238,train,cloning,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4439,1837,239,train,cloning,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4440,574,240,train,cloning,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4441,751,241,train,cloning,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4442,1894,242,train,cloning,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4443,1023,243,train,cloning,Reject,2,female,9,51_or_over,very_well,0,9.0,yes,2,0
4444,308,244,train,cloning,Accept / Con,2,female,7,21_30,very_well,2,2.0,yes,2,1
4445,1815,245,train,cloning,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4446,401,246,train,cloning,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4447,207,247,train,cloning,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4448,60,248,train,cloning,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4449,382,249,train,cloning,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4450,968,250,train,cloning,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4451,681,251,train,cloning,Accept / Con,2,female,7,21_30,very_well,2,2.0,yes,2,1
4452,1664,252,train,cloning,Reject,2,female,9,51_or_over,very_well,0,9.0,yes,2,0
4453,1989,253,train,cloning,Reject,2,female,9,51_or_over,very_well,0,9.0,yes,2,0
4454,1971,254,train,cloning,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4455,875,255,train,cloning,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4456,1642,256,train,cloning,Reject,2,female,7,21_30,very_well,2,2.0,yes,2,0
4457,240,257,train,cloning,Reject,2,female,9,51_or_over,very_well,0,9.0,yes,2,0
4458,674,258,train,cloning,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4459,1552,259,train,cloning,Reject,2,female,7,21_30,very_well,2,2.0,yes,2,0
4460,8,260,train,cloning,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4461,1599,261,train,cloning,Accept / Con,2,female,7,21_30,very_well,2,2.0,yes,2,1
4462,1086,262,train,cloning,Accept / Con,2,female,7,21_30,very_well,2,2.0,yes,2,1
4463,1863,263,train,cloning,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4464,1168,264,train,cloning,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4465,1732,265,train,cloning,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4466,1993,266,train,cloning,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4467,634,267,train,cloning,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4468,777,268,train,cloning,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4469,1215,269,train,cloning,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4470,891,270,train,cloning,Accept / Con,2,female,7,21_30,very_well,2,2.0,yes,2,1
4471,239,271,train,cloning,Reject,2,female,9,51_or_over,very_well,0,9.0,yes,2,0
4472,249,272,train,cloning,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4473,1284,273,train,cloning,Reject,2,female,9,51_or_over,very_well,0,9.0,yes,2,0
4474,234,274,train,cloning,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4475,205,275,train,cloning,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4476,1952,276,train,cloning,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4477,2059,277,train,cloning,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4478,2175,278,train,cloning,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4479,644,279,train,cloning,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4480,232,280,train,cloning,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4481,2080,281,train,cloning,Accept / Pro,2,female,7,21_30,very_well,2,2.0,yes,2,1
4482,328,282,train,cloning,Accept / Pro,2,female,7,21_30,very_well,2,2.0,yes,2,1
4483,761,283,train,cloning,Accept / Con,2,female,7,21_30,very_well,2,2.0,yes,2,1
4484,280,284,train,cloning,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4485,278,285,train,cloning,Reject,2,female,9,51_or_over,very_well,0,9.0,yes,2,0
4486,963,286,train,cloning,Reject,2,female,9,51_or_over,very_well,0,9.0,yes,2,0
4487,1653,287,train,cloning,Reject,2,female,9,51_or_over,very_well,0,9.0,yes,2,0
4488,491,288,train,cloning,Reject,2,female,9,51_or_over,very_well,0,9.0,yes,2,0
4489,1008,289,train,cloning,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4490,162,290,train,cloning,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4491,335,291,train,cloning,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4492,1717,292,train,cloning,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4493,2141,293,train,cloning,Reject,2,female,7,21_30,very_well,2,2.0,yes,2,0
4494,1295,294,train,cloning,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4495,1068,295,train,cloning,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4496,836,296,train,cloning,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4497,1286,297,train,cloning,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4498,977,298,train,cloning,Reject,2,female,9,51_or_over,very_well,0,9.0,yes,2,0
4499,1087,299,train,cloning,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4500,0,300,val,minimum wage,Reject,2,female,9,51_or_over,very_well,0,9.0,yes,2,0
4501,1,301,val,minimum wage,Reject,2,female,9,51_or_over,very_well,0,9.0,yes,2,0
4502,2,302,val,minimum wage,Accept / Con,2,female,7,21_30,very_well,2,2.0,yes,2,1
4503,3,303,val,minimum wage,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4504,4,304,val,minimum wage,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4505,5,305,val,minimum wage,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4506,6,306,val,minimum wage,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4507,7,307,val,minimum wage,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4508,8,308,val,minimum wage,Reject,2,female,9,51_or_over,very_well,0,9.0,yes,2,0
4509,9,309,val,minimum wage,Accept / Con,2,female,7,21_30,very_well,2,2.0,yes,2,1
4510,10,310,val,minimum wage,Accept / Pro,2,female,7,21_30,very_well,2,2.0,yes,2,1
4511,11,311,val,minimum wage,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4512,12,312,val,minimum wage,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4513,13,313,val,minimum wage,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4514,14,314,val,minimum wage,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4515,15,315,val,minimum wage,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4516,16,316,val,minimum wage,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4517,17,317,val,minimum wage,Accept / Pro,2,female,7,21_30,very_well,2,2.0,yes,2,1
4518,18,318,val,minimum wage,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4519,19,319,val,minimum wage,Reject,2,female,7,21_30,very_well,2,2.0,yes,2,0
4520,20,320,val,minimum wage,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4521,21,321,val,minimum wage,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4522,22,322,val,minimum wage,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4523,23,323,val,minimum wage,Reject,2,female,9,51_or_over,very_well,0,9.0,yes,2,0
4524,24,324,val,minimum wage,Reject,2,female,9,51_or_over,very_well,0,9.0,yes,2,0
4525,25,325,val,minimum wage,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4526,26,326,val,minimum wage,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4527,27,327,val,minimum wage,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4528,28,328,val,minimum wage,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4529,29,329,val,minimum wage,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4530,30,330,val,minimum wage,Accept / Con,2,female,7,21_30,very_well,2,2.0,yes,2,1
4531,31,331,val,minimum wage,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4532,32,332,val,minimum wage,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4533,33,333,val,minimum wage,Reject,2,female,7,21_30,very_well,2,2.0,yes,2,0
4534,34,334,val,minimum wage,Accept / Pro,2,female,7,21_30,very_well,2,2.0,yes,2,1
4535,35,335,val,minimum wage,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4536,36,336,val,minimum wage,Reject,2,female,9,51_or_over,very_well,0,9.0,yes,2,0
4537,37,337,val,minimum wage,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4538,38,338,val,minimum wage,Reject,2,female,9,51_or_over,very_well,0,9.0,yes,2,0
4539,39,339,val,minimum wage,Reject,2,female,7,21_30,very_well,2,2.0,yes,2,0
4540,40,340,val,minimum wage,Accept / Pro,2,female,7,21_30,very_well,2,2.0,yes,2,1
4541,41,341,val,minimum wage,Reject,2,female,7,21_30,very_well,2,2.0,yes,2,0
4542,42,342,val,minimum wage,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4543,43,343,val,minimum wage,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4544,44,344,val,minimum wage,Reject,2,female,9,51_or_over,very_well,0,9.0,yes,2,0
4545,45,345,val,minimum wage,Reject,2,female,9,51_or_over,very_well,0,9.0,yes,2,0
4546,46,346,val,minimum wage,Accept / Con,2,female,7,21_30,very_well,2,2.0,yes,2,1
4547,47,347,val,minimum wage,Reject,2,female,9,51_or_over,very_well,0,9.0,yes,2,0
4548,48,348,val,minimum wage,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4549,49,349,val,minimum wage,Reject,2,female,9,51_or_over,very_well,0,9.0,yes,2,0
4550,810,350,train,minimum wage,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4551,268,351,train,minimum wage,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4552,1375,352,train,minimum wage,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4553,1321,353,train,minimum wage,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4554,614,354,train,minimum wage,Accept / Con,2,female,7,21_30,very_well,2,2.0,yes,2,1
4555,936,355,train,minimum wage,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4556,647,356,train,minimum wage,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4557,1539,357,train,minimum wage,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4558,148,358,train,minimum wage,Reject,2,female,9,51_or_over,very_well,0,9.0,yes,2,0
4559,19,359,train,minimum wage,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4560,938,360,train,minimum wage,Reject,2,female,9,51_or_over,very_well,0,9.0,yes,2,0
4561,1272,361,train,minimum wage,Reject,2,female,9,51_or_over,very_well,0,9.0,yes,2,0
4562,1153,362,train,minimum wage,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4563,204,363,train,minimum wage,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4564,150,364,train,minimum wage,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4565,1101,365,train,minimum wage,Reject,2,female,9,51_or_over,very_well,0,9.0,yes,2,0
4566,436,366,train,minimum wage,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4567,1036,367,train,minimum wage,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4568,543,368,train,minimum wage,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4569,271,369,train,minimum wage,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4570,714,370,train,minimum wage,Reject,2,female,9,51_or_over,very_well,0,9.0,yes,2,0
4571,140,371,train,minimum wage,Reject,2,female,7,21_30,very_well,2,2.0,yes,2,0
4572,500,372,train,minimum wage,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4573,756,373,train,minimum wage,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4574,583,374,train,minimum wage,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4575,323,375,train,minimum wage,Reject,2,female,9,51_or_over,very_well,0,9.0,yes,2,0
4576,897,376,train,minimum wage,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4577,1707,377,train,minimum wage,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4578,1112,378,train,minimum wage,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4579,1440,379,train,minimum wage,Reject,2,female,9,51_or_over,very_well,0,9.0,yes,2,0
4580,619,380,train,minimum wage,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4581,1252,381,train,minimum wage,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4582,1652,382,train,minimum wage,Reject,2,female,9,51_or_over,very_well,0,9.0,yes,2,0
4583,1339,383,train,minimum wage,Accept / Pro,2,female,7,21_30,very_well,2,2.0,yes,2,1
4584,1083,384,train,minimum wage,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4585,16,385,train,minimum wage,Accept / Pro,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4586,1367,386,train,minimum wage,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
4587,1673,387,train,minimum wage,Accept / Con,2,female,9,51_or_over,very_well,0,9.0,yes,2,1
